time_sec,slot_start,packets_tx,packets_rx,packet_loss,loss_flag,slot_id
1.44815,112,112,0,0.0,0,2896
1.44865,160,160,0,0.0,0,2897
1.44965,160,160,0,0.0,0,2899
1.45065,160,160,0,0.0,0,2901
1.45115,112,112,0,0.0,0,2902
1.45215,16,16,0,0.0,0,2904
1.45265,16,16,0,0.0,0,2905
1.45315,20,20,0,0.0,0,2906
1.45365,112,112,0,0.0,0,2907
1.45465,160,160,0,0.0,0,2909
1.45515,160,160,0,0.0,0,2910
1.45565,160,160,0,0.0,0,2911
1.45615,112,112,0,0.0,0,2912
1.45715,160,160,0,0.0,0,2914
1.45765,160,160,0,0.0,0,2915
1.45815,160,160,0,0.0,0,2916
1.45865,112,112,0,0.0,0,2917
1.45973,160,160,0,0.0,0,2919
1.46023,160,160,0,0.0,0,2920
1.46065,160,160,0,0.0,0,2921
1.46115,112,112,0,0.0,0,2922
1.46215,0,0,0,0.0,0,2924
1.46265,0,0,0,0.0,0,2925
1.46315,112,112,0,0.0,0,2926
1.46365,160,160,0,0.0,0,2927
1.46465,160,160,0,0.0,0,2929
1.46515,160,160,0,0.0,0,2930
1.46565,112,112,0,0.0,0,2931
1.46615,160,160,0,0.0,0,2932
1.46715,160,160,0,0.0,0,2934
1.46765,160,160,0,0.0,0,2935
1.46815,112,112,0,0.0,0,2936
1.46865,160,160,0,0.0,0,2937
1.46965,160,160,0,0.0,0,2939
1.47065,160,160,0,0.0,0,2941
1.47115,112,112,0,0.0,0,2942
1.47215,16,16,0,0.0,0,2944
1.47265,16,16,0,0.0,0,2945
1.47315,20,20,0,0.0,0,2946
1.47365,112,112,0,0.0,0,2947
1.47465,160,160,0,0.0,0,2949
1.47515,160,160,0,0.0,0,2950
1.47565,160,160,0,0.0,0,2951
1.47615,112,112,0,0.0,0,2952
1.47715,160,160,0,0.0,0,2954
1.47765,160,160,0,0.0,0,2955
1.47815,160,160,0,0.0,0,2956
1.47865,112,112,0,0.0,0,2957
1.47973,160,160,0,0.0,0,2959
1.48023,160,160,0,0.0,0,2960
1.48065,160,160,0,0.0,0,2961
1.48115,112,112,0,0.0,0,2962
1.48215,0,0,0,0.0,0,2964
1.48265,0,0,0,0.0,0,2965
1.48315,112,112,0,0.0,0,2966
1.48365,160,160,0,0.0,0,2967
1.48465,160,160,0,0.0,0,2969
1.48515,160,160,0,0.0,0,2970
1.48565,112,112,0,0.0,0,2971
1.48615,160,160,0,0.0,0,2972
1.48715,160,160,0,0.0,0,2974
1.48765,160,160,0,0.0,0,2975
1.48815,112,112,0,0.0,0,2976
1.48865,160,160,0,0.0,0,2977
1.48965,160,160,0,0.0,0,2979
1.49065,160,160,0,0.0,0,2981
1.49115,112,112,0,0.0,0,2982
1.49215,16,16,0,0.0,0,2984
1.49265,16,16,0,0.0,0,2985
1.49315,20,20,0,0.0,0,2986
1.49365,112,112,0,0.0,0,2987
1.49465,160,160,0,0.0,0,2989
1.49515,160,160,0,0.0,0,2990
1.49565,160,160,0,0.0,0,2991
1.49615,112,112,0,0.0,0,2992
1.49715,160,160,0,0.0,0,2994
1.49765,160,160,0,0.0,0,2995
1.49815,160,160,0,0.0,0,2996
1.49865,112,112,0,0.0,0,2997
1.49973,160,160,0,0.0,0,2999
1.50023,160,160,0,0.0,0,3000
1.50065,160,160,0,0.0,0,3001
1.50115,112,112,0,0.0,0,3002
1.50215,0,0,0,0.0,0,3004
1.50265,0,0,0,0.0,0,3005
1.50315,112,112,0,0.0,0,3006
1.50365,160,160,0,0.0,0,3007
1.50465,160,160,0,0.0,0,3009
1.50515,160,160,0,0.0,0,3010
1.50565,112,112,0,0.0,0,3011
1.50615,160,160,0,0.0,0,3012
1.50715,160,160,0,0.0,0,3014
1.50765,160,160,0,0.0,0,3015
1.50815,112,112,0,0.0,0,3016
1.50865,160,160,0,0.0,0,3017
1.50965,160,160,0,0.0,0,3019
1.51065,160,160,0,0.0,0,3021
1.51115,112,112,0,0.0,0,3022
1.51215,16,16,0,0.0,0,3024
1.51265,16,16,0,0.0,0,3025
1.51315,20,20,0,0.0,0,3026
1.51365,112,112,0,0.0,0,3027
1.51465,160,160,0,0.0,0,3029
1.51515,134,134,0,0.0,0,3030
1.51565,160,160,0,0.0,0,3031
1.51615,112,112,0,0.0,0,3032
1.51715,82,82,0,0.0,0,3034
1.51765,82,82,0,0.0,0,3035
1.51815,82,82,0,0.0,0,3036
1.51865,112,112,0,0.0,0,3037
1.51973,82,82,0,0.0,0,3039
1.52023,160,160,0,0.0,0,3040
1.52065,160,160,0,0.0,0,3041
1.52115,112,112,0,0.0,0,3042
1.52215,0,0,0,0.0,0,3044
1.52265,0,0,0,0.0,0,3045
1.52315,0,0,0,0.0,0,3046
1.52365,160,160,0,0.0,0,3047
1.52465,160,160,0,0.0,0,3049
1.52515,160,160,0,0.0,0,3050
1.52565,112,112,0,0.0,0,3051
1.52615,160,160,0,0.0,0,3052
1.52715,160,160,0,0.0,0,3054
1.52765,160,160,0,0.0,0,3055
1.52815,112,112,0,0.0,0,3056
1.52865,160,160,0,0.0,0,3057
1.52965,160,160,0,0.0,0,3059
1.53065,160,160,0,0.0,0,3061
1.53115,112,112,0,0.0,0,3062
1.53215,16,16,0,0.0,0,3064
1.53265,16,16,0,0.0,0,3065
1.53315,20,20,0,0.0,0,3066
1.53365,112,112,0,0.0,0,3067
1.53465,160,160,0,0.0,0,3069
1.53515,160,160,0,0.0,0,3070
1.53565,160,160,0,0.0,0,3071
1.53615,112,112,0,0.0,0,3072
1.53715,160,160,0,0.0,0,3074
1.53765,160,160,0,0.0,0,3075
1.53815,160,160,0,0.0,0,3076
1.53865,112,112,0,0.0,0,3077
1.53973,160,160,0,0.0,0,3079
1.54023,160,160,0,0.0,0,3080
1.54065,160,160,0,0.0,0,3081
1.54115,112,112,0,0.0,0,3082
1.54215,0,0,0,0.0,0,3084
1.54265,0,0,0,0.0,0,3085
1.54315,112,112,0,0.0,0,3086
1.54365,160,160,0,0.0,0,3087
1.54465,160,160,0,0.0,0,3089
1.54515,160,160,0,0.0,0,3090
1.54565,112,112,0,0.0,0,3091
1.54615,160,160,0,0.0,0,3092
1.54715,160,160,0,0.0,0,3094
1.54765,160,160,0,0.0,0,3095
1.54815,112,112,0,0.0,0,3096
1.54865,160,160,0,0.0,0,3097
1.54965,160,160,0,0.0,0,3099
1.55065,160,160,0,0.0,0,3101
1.55115,112,112,0,0.0,0,3102
1.55215,16,16,0,0.0,0,3104
1.55265,16,16,0,0.0,0,3105
1.55315,20,20,0,0.0,0,3106
1.55365,112,112,0,0.0,0,3107
1.55465,160,160,0,0.0,0,3109
1.55515,160,160,0,0.0,0,3110
1.55565,160,160,0,0.0,0,3111
1.55615,112,112,0,0.0,0,3112
1.55715,160,160,0,0.0,0,3114
1.55765,160,160,0,0.0,0,3115
1.55815,160,160,0,0.0,0,3116
1.55865,112,112,0,0.0,0,3117
1.55973,160,160,0,0.0,0,3119
1.56023,160,160,0,0.0,0,3120
1.56065,160,160,0,0.0,0,3121
1.56115,112,112,0,0.0,0,3122
1.56215,0,0,0,0.0,0,3124
1.56265,0,0,0,0.0,0,3125
1.56315,112,112,0,0.0,0,3126
1.56365,160,160,0,0.0,0,3127
1.56465,160,160,0,0.0,0,3129
1.56515,160,160,0,0.0,0,3130
1.56565,112,112,0,0.0,0,3131
1.56615,160,160,0,0.0,0,3132
1.56715,160,160,0,0.0,0,3134
1.56765,160,160,0,0.0,0,3135
1.56815,112,112,0,0.0,0,3136
1.56865,160,160,0,0.0,0,3137
1.56965,160,160,0,0.0,0,3139
1.57065,160,160,0,0.0,0,3141
1.57115,112,112,0,0.0,0,3142
1.57215,16,16,0,0.0,0,3144
1.57265,16,16,0,0.0,0,3145
1.57315,20,20,0,0.0,0,3146
1.57365,112,112,0,0.0,0,3147
1.57465,160,160,0,0.0,0,3149
1.57515,160,160,0,0.0,0,3150
1.57565,160,160,0,0.0,0,3151
1.57615,112,112,0,0.0,0,3152
1.57715,160,160,0,0.0,0,3154
1.57765,160,160,0,0.0,0,3155
1.57815,160,160,0,0.0,0,3156
1.57865,112,112,0,0.0,0,3157
1.57973,160,160,0,0.0,0,3159
1.58023,160,160,0,0.0,0,3160
1.58065,160,160,0,0.0,0,3161
1.58115,76,76,0,0.0,0,3162
1.58215,0,0,0,0.0,0,3164
1.58265,0,0,0,0.0,0,3165
1.58315,0,0,0,0.0,0,3166
1.58365,0,0,0,0.0,0,3167
1.58465,0,0,0,0.0,0,3169
1.58515,0,0,0,0.0,0,3170
1.58565,0,0,0,0.0,0,3171
1.58615,0,0,0,0.0,0,3172
1.58715,0,0,0,0.0,0,3174
1.58765,0,0,0,0.0,0,3175
1.58815,0,0,0,0.0,0,3176
1.58865,0,0,0,0.0,0,3177
1.58965,0,0,0,0.0,0,3179
1.59065,0,0,0,0.0,0,3181
1.59115,0,0,0,0.0,0,3182
1.59215,16,16,0,0.0,0,3184
1.59265,16,16,0,0.0,0,3185
1.59315,20,20,0,0.0,0,3186
1.59365,0,0,0,0.0,0,3187
1.59465,0,0,0,0.0,0,3189
1.59515,0,0,0,0.0,0,3190
1.59565,0,0,0,0.0,0,3191
1.59615,0,0,0,0.0,0,3192
1.59715,0,0,0,0.0,0,3194
1.59765,0,0,0,0.0,0,3195
1.59815,0,0,0,0.0,0,3196
1.59865,0,0,0,0.0,0,3197
1.59973,0,0,0,0.0,0,3199
1.60023,0,0,0,0.0,0,3200
1.60065,0,0,0,0.0,0,3201
1.60115,0,0,0,0.0,0,3202
1.60215,0,0,0,0.0,0,3204
1.60265,0,0,0,0.0,0,3205
1.60315,0,0,0,0.0,0,3206
1.60365,0,0,0,0.0,0,3207
1.60465,0,0,0,0.0,0,3209
1.60515,0,0,0,0.0,0,3210
1.60565,0,0,0,0.0,0,3211
1.60615,0,0,0,0.0,0,3212
1.60715,0,0,0,0.0,0,3214
1.60765,0,0,0,0.0,0,3215
1.60815,0,0,0,0.0,0,3216
1.60865,0,0,0,0.0,0,3217
1.60965,0,0,0,0.0,0,3219
1.61065,0,0,0,0.0,0,3221
1.61115,0,0,0,0.0,0,3222
1.61215,16,16,0,0.0,0,3224
1.61265,16,16,0,0.0,0,3225
1.61315,20,20,0,0.0,0,3226
1.61365,0,0,0,0.0,0,3227
1.61465,0,0,0,0.0,0,3229
1.61515,0,0,0,0.0,0,3230
1.61565,0,0,0,0.0,0,3231
1.61615,0,0,0,0.0,0,3232
1.61715,0,0,0,0.0,0,3234
1.61765,0,0,0,0.0,0,3235
1.61815,0,0,0,0.0,0,3236
1.61865,0,0,0,0.0,0,3237
1.61973,0,0,0,0.0,0,3239
1.62023,0,0,0,0.0,0,3240
1.62065,0,0,0,0.0,0,3241
1.62115,0,0,0,0.0,0,3242
1.62215,0,0,0,0.0,0,3244
1.62265,0,0,0,0.0,0,3245
1.62315,0,0,0,0.0,0,3246
1.62365,0,0,0,0.0,0,3247
1.62465,0,0,0,0.0,0,3249
1.62515,0,0,0,0.0,0,3250
1.62565,0,0,0,0.0,0,3251
1.62615,0,0,0,0.0,0,3252
1.62715,0,0,0,0.0,0,3254
1.62765,0,0,0,0.0,0,3255
1.62815,112,112,0,0.0,0,3256
1.62865,160,160,0,0.0,0,3257
1.62965,160,160,0,0.0,0,3259
1.63065,160,160,0,0.0,0,3261
1.63115,112,112,0,0.0,0,3262
1.63215,16,16,0,0.0,0,3264
1.63265,16,16,0,0.0,0,3265
1.63315,20,20,0,0.0,0,3266
1.63365,112,112,0,0.0,0,3267
1.63465,160,160,0,0.0,0,3269
1.63515,160,160,0,0.0,0,3270
1.63565,160,160,0,0.0,0,3271
1.63615,112,112,0,0.0,0,3272
1.63715,160,160,0,0.0,0,3274
1.63765,160,160,0,0.0,0,3275
1.63815,160,160,0,0.0,0,3276
1.63865,112,112,0,0.0,0,3277
1.63973,160,160,0,0.0,0,3279
1.64023,160,160,0,0.0,0,3280
1.64065,160,160,0,0.0,0,3281
1.64115,112,112,0,0.0,0,3282
1.64215,0,0,0,0.0,0,3284
1.64265,0,0,0,0.0,0,3285
1.64315,112,112,0,0.0,0,3286
1.64365,160,160,0,0.0,0,3287
1.64465,160,160,0,0.0,0,3289
1.64515,160,160,0,0.0,0,3290
1.64565,112,112,0,0.0,0,3291
1.64615,160,160,0,0.0,0,3292
1.64715,160,160,0,0.0,0,3294
1.64765,160,160,0,0.0,0,3295
1.64815,112,112,0,0.0,0,3296
1.64865,160,160,0,0.0,0,3297
1.64965,160,160,0,0.0,0,3299
1.65065,160,160,0,0.0,0,3301
1.65115,112,112,0,0.0,0,3302
1.65215,16,16,0,0.0,0,3304
1.65265,16,16,0,0.0,0,3305
1.65315,20,20,0,0.0,0,3306
1.65365,112,112,0,0.0,0,3307
1.65465,160,160,0,0.0,0,3309
1.65515,160,160,0,0.0,0,3310
1.65565,160,160,0,0.0,0,3311
1.65615,112,112,0,0.0,0,3312
1.65715,160,160,0,0.0,0,3314
1.65765,160,160,0,0.0,0,3315
1.65815,160,160,0,0.0,0,3316
1.65865,112,112,0,0.0,0,3317
1.65973,160,160,0,0.0,0,3319
1.66023,160,160,0,0.0,0,3320
1.66065,160,160,0,0.0,0,3321
1.66115,112,112,0,0.0,0,3322
1.66215,0,0,0,0.0,0,3324
1.66265,0,0,0,0.0,0,3325
1.66315,112,112,0,0.0,0,3326
1.66365,160,160,0,0.0,0,3327
1.66465,134,134,0,0.0,0,3329
1.66515,0,0,0,0.0,0,3330
1.66565,0,0,0,0.0,0,3331
1.66615,0,0,0,0.0,0,3332
1.66715,0,0,0,0.0,0,3334
1.66765,0,0,0,0.0,0,3335
1.66815,0,0,0,0.0,0,3336
1.66865,0,0,0,0.0,0,3337
1.66965,0,0,0,0.0,0,3339
1.67065,0,0,0,0.0,0,3341
1.67115,0,0,0,0.0,0,3342
1.67215,16,16,0,0.0,0,3344
1.67265,16,16,0,0.0,0,3345
1.67315,20,20,0,0.0,0,3346
1.67365,0,0,0,0.0,0,3347
1.67465,0,0,0,0.0,0,3349
1.67515,0,0,0,0.0,0,3350
1.67565,0,0,0,0.0,0,3351
1.67615,0,0,0,0.0,0,3352
1.67715,0,0,0,0.0,0,3354
1.67765,0,0,0,0.0,0,3355
1.67815,0,0,0,0.0,0,3356
1.67865,0,0,0,0.0,0,3357
1.67973,0,0,0,0.0,0,3359
1.68023,0,0,0,0.0,0,3360
1.68065,0,0,0,0.0,0,3361
1.68115,0,0,0,0.0,0,3362
1.68215,0,0,0,0.0,0,3364
1.68265,0,0,0,0.0,0,3365
1.68315,0,0,0,0.0,0,3366
1.68365,0,0,0,0.0,0,3367
1.68465,0,0,0,0.0,0,3369
1.68515,0,0,0,0.0,0,3370
1.68565,0,0,0,0.0,0,3371
1.68615,0,0,0,0.0,0,3372
1.68715,0,0,0,0.0,0,3374
1.68765,0,0,0,0.0,0,3375
1.68815,0,0,0,0.0,0,3376
1.68865,0,0,0,0.0,0,3377
1.68965,0,0,0,0.0,0,3379
1.69065,0,0,0,0.0,0,3381
1.69115,0,0,0,0.0,0,3382
1.69215,16,16,0,0.0,0,3384
1.69265,16,16,0,0.0,0,3385
1.69315,20,20,0,0.0,0,3386
1.69365,0,0,0,0.0,0,3387
1.69465,0,0,0,0.0,0,3389
1.69515,0,0,0,0.0,0,3390
1.69565,0,0,0,0.0,0,3391
1.69615,0,0,0,0.0,0,3392
1.69715,0,0,0,0.0,0,3394
1.69765,0,0,0,0.0,0,3395
1.69815,0,0,0,0.0,0,3396
1.69865,0,0,0,0.0,0,3397
1.69973,0,0,0,0.0,0,3399
1.70023,0,0,0,0.0,0,3400
1.70065,0,0,0,0.0,0,3401
1.70115,0,0,0,0.0,0,3402
1.70215,0,0,0,0.0,0,3404
1.70265,0,0,0,0.0,0,3405
1.70315,0,0,0,0.0,0,3406
1.70365,0,0,0,0.0,0,3407
1.70465,0,0,0,0.0,0,3409
1.70515,0,0,0,0.0,0,3410
1.70565,0,0,0,0.0,0,3411
1.70615,0,0,0,0.0,0,3412
1.70715,0,0,0,0.0,0,3414
1.70765,0,0,0,0.0,0,3415
1.70815,0,0,0,0.0,0,3416
1.70865,0,0,0,0.0,0,3417
1.70965,160,160,0,0.0,0,3419
1.71065,160,160,0,0.0,0,3421
1.71115,112,112,0,0.0,0,3422
1.71215,16,16,0,0.0,0,3424
1.71265,16,16,0,0.0,0,3425
1.71315,20,20,0,0.0,0,3426
1.71365,112,112,0,0.0,0,3427
1.71465,160,160,0,0.0,0,3429
1.71515,160,160,0,0.0,0,3430
1.71565,160,160,0,0.0,0,3431
1.71615,112,112,0,0.0,0,3432
1.71715,160,160,0,0.0,0,3434
1.71765,160,160,0,0.0,0,3435
1.71815,160,160,0,0.0,0,3436
1.71865,112,112,0,0.0,0,3437
1.71973,160,160,0,0.0,0,3439
1.72023,160,160,0,0.0,0,3440
1.72065,160,160,0,0.0,0,3441
1.72115,112,112,0,0.0,0,3442
1.72215,0,0,0,0.0,0,3444
1.72265,0,0,0,0.0,0,3445
1.72315,112,112,0,0.0,0,3446
1.72365,160,160,0,0.0,0,3447
1.72465,160,160,0,0.0,0,3449
1.72515,160,160,0,0.0,0,3450
1.72565,112,112,0,0.0,0,3451
1.72615,160,160,0,0.0,0,3452
1.72715,160,160,0,0.0,0,3454
1.72765,160,160,0,0.0,0,3455
1.72815,112,112,0,0.0,0,3456
1.72865,160,160,0,0.0,0,3457
1.72965,160,160,0,0.0,0,3459
1.73065,160,160,0,0.0,0,3461
1.73115,112,112,0,0.0,0,3462
1.73215,16,16,0,0.0,0,3464
1.73265,16,16,0,0.0,0,3465
1.73315,20,20,0,0.0,0,3466
1.73365,112,112,0,0.0,0,3467
1.73465,160,160,0,0.0,0,3469
1.73515,160,160,0,0.0,0,3470
1.73565,160,160,0,0.0,0,3471
1.73615,112,112,0,0.0,0,3472
1.73715,160,160,0,0.0,0,3474
1.73765,160,160,0,0.0,0,3475
1.73815,160,160,0,0.0,0,3476
1.73865,112,112,0,0.0,0,3477
1.73973,160,160,0,0.0,0,3479
1.74023,160,160,0,0.0,0,3480
1.74065,160,160,0,0.0,0,3481
1.74115,112,112,0,0.0,0,3482
1.74215,0,0,0,0.0,0,3484
1.74265,0,0,0,0.0,0,3485
1.74315,0,0,0,0.0,0,3486
1.74365,160,160,0,0.0,0,3487
1.74465,160,160,0,0.0,0,3489
1.74515,160,160,0,0.0,0,3490
1.74565,112,112,0,0.0,0,3491
1.74615,160,160,0,0.0,0,3492
1.74715,160,160,0,0.0,0,3494
1.74765,160,160,0,0.0,0,3495
1.74815,112,112,0,0.0,0,3496
1.74865,160,160,0,0.0,0,3497
1.74965,160,160,0,0.0,0,3499
1.75065,160,160,0,0.0,0,3501
1.75115,112,112,0,0.0,0,3502
1.75215,16,16,0,0.0,0,3504
1.75265,16,16,0,0.0,0,3505
1.75315,20,20,0,0.0,0,3506
1.75365,112,112,0,0.0,0,3507
1.75465,160,160,0,0.0,0,3509
1.75515,160,160,0,0.0,0,3510
1.75565,160,160,0,0.0,0,3511
1.75615,112,112,0,0.0,0,3512
1.75715,160,160,0,0.0,0,3514
1.75765,160,160,0,0.0,0,3515
1.75815,160,160,0,0.0,0,3516
1.75865,112,112,0,0.0,0,3517
1.75973,160,160,0,0.0,0,3519
1.76023,160,160,0,0.0,0,3520
1.76065,160,160,0,0.0,0,3521
1.76115,112,112,0,0.0,0,3522
1.76215,0,0,0,0.0,0,3524
1.76265,0,0,0,0.0,0,3525
1.76315,112,112,0,0.0,0,3526
1.76365,160,160,0,0.0,0,3527
1.76465,160,160,0,0.0,0,3529
1.76515,160,160,0,0.0,0,3530
1.76565,112,112,0,0.0,0,3531
1.76615,160,160,0,0.0,0,3532
1.76715,160,160,0,0.0,0,3534
1.76765,160,160,0,0.0,0,3535
1.76815,112,112,0,0.0,0,3536
1.76865,160,160,0,0.0,0,3537
1.76965,160,160,0,0.0,0,3539
1.77065,160,160,0,0.0,0,3541
1.77115,112,112,0,0.0,0,3542
1.77215,16,16,0,0.0,0,3544
1.77265,16,16,0,0.0,0,3545
1.77315,20,20,0,0.0,0,3546
1.77365,112,112,0,0.0,0,3547
1.77465,160,160,0,0.0,0,3549
1.77515,160,160,0,0.0,0,3550
1.77565,160,160,0,0.0,0,3551
1.77615,112,112,0,0.0,0,3552
1.77715,160,160,0,0.0,0,3554
1.77765,160,160,0,0.0,0,3555
1.77815,160,160,0,0.0,0,3556
1.77865,112,112,0,0.0,0,3557
1.77973,160,160,0,0.0,0,3559
1.78023,160,160,0,0.0,0,3560
1.78065,160,160,0,0.0,0,3561
1.78115,112,112,0,0.0,0,3562
1.78215,0,0,0,0.0,0,3564
1.78265,0,0,0,0.0,0,3565
1.78315,112,112,0,0.0,0,3566
1.78365,160,160,0,0.0,0,3567
1.78465,160,160,0,0.0,0,3569
1.78515,160,160,0,0.0,0,3570
1.78565,112,112,0,0.0,0,3571
1.78615,160,160,0,0.0,0,3572
1.78715,160,160,0,0.0,0,3574
1.78765,160,160,0,0.0,0,3575
1.78815,112,112,0,0.0,0,3576
1.78865,160,160,0,0.0,0,3577
1.78965,160,160,0,0.0,0,3579
1.79065,160,160,0,0.0,0,3581
1.79115,112,112,0,0.0,0,3582
1.79215,16,16,0,0.0,0,3584
1.79265,16,16,0,0.0,0,3585
1.79315,20,20,0,0.0,0,3586
1.79365,112,112,0,0.0,0,3587
1.79465,160,160,0,0.0,0,3589
1.79515,160,160,0,0.0,0,3590
1.79565,160,160,0,0.0,0,3591
1.79615,112,112,0,0.0,0,3592
1.79715,160,160,0,0.0,0,3594
1.79765,160,160,0,0.0,0,3595
1.79815,160,160,0,0.0,0,3596
1.79865,112,112,0,0.0,0,3597
1.79973,160,160,0,0.0,0,3599
1.80023,160,160,0,0.0,0,3600
1.80065,160,160,0,0.0,0,3601
1.80115,112,112,0,0.0,0,3602
1.80215,0,0,0,0.0,0,3604
1.80265,0,0,0,0.0,0,3605
1.80315,0,0,0,0.0,0,3606
1.80365,160,160,0,0.0,0,3607
1.80465,160,160,0,0.0,0,3609
1.80515,160,160,0,0.0,0,3610
1.80565,112,112,0,0.0,0,3611
1.80615,160,160,0,0.0,0,3612
1.80715,0,0,0,0.0,0,3614
1.80765,0,0,0,0.0,0,3615
1.80815,0,0,0,0.0,0,3616
1.80865,0,0,0,0.0,0,3617
1.80965,0,0,0,0.0,0,3619
1.81065,0,0,0,0.0,0,3621
1.81115,0,0,0,0.0,0,3622
1.81215,16,16,0,0.0,0,3624
1.81265,16,16,0,0.0,0,3625
1.81315,20,20,0,0.0,0,3626
1.81365,0,0,0,0.0,0,3627
1.81465,0,0,0,0.0,0,3629
1.81515,0,0,0,0.0,0,3630
1.81565,0,0,0,0.0,0,3631
1.81615,0,0,0,0.0,0,3632
1.81715,0,0,0,0.0,0,3634
1.81765,0,0,0,0.0,0,3635
1.81815,0,0,0,0.0,0,3636
1.81865,0,0,0,0.0,0,3637
1.81973,0,0,0,0.0,0,3639
1.82023,0,0,0,0.0,0,3640
1.82065,0,0,0,0.0,0,3641
1.82115,0,0,0,0.0,0,3642
1.82215,0,0,0,0.0,0,3644
1.82265,0,0,0,0.0,0,3645
1.82315,0,0,0,0.0,0,3646
1.82365,0,0,0,0.0,0,3647
1.82465,0,0,0,0.0,0,3649
1.82515,0,0,0,0.0,0,3650
1.82565,0,0,0,0.0,0,3651
1.82615,0,0,0,0.0,0,3652
1.82715,0,0,0,0.0,0,3654
1.82765,0,0,0,0.0,0,3655
1.82815,0,0,0,0.0,0,3656
1.82865,0,0,0,0.0,0,3657
1.82965,0,0,0,0.0,0,3659
1.83065,0,0,0,0.0,0,3661
1.83115,0,0,0,0.0,0,3662
1.83215,16,16,0,0.0,0,3664
1.83265,16,16,0,0.0,0,3665
1.83315,20,20,0,0.0,0,3666
1.83365,0,0,0,0.0,0,3667
1.83465,0,0,0,0.0,0,3669
1.83515,0,0,0,0.0,0,3670
1.83565,0,0,0,0.0,0,3671
1.83615,0,0,0,0.0,0,3672
1.83715,0,0,0,0.0,0,3674
1.83765,0,0,0,0.0,0,3675
1.83815,0,0,0,0.0,0,3676
1.83865,0,0,0,0.0,0,3677
1.83973,0,0,0,0.0,0,3679
1.84023,0,0,0,0.0,0,3680
1.84065,0,0,0,0.0,0,3681
1.84115,0,0,0,0.0,0,3682
1.84215,0,0,0,0.0,0,3684
1.84265,0,0,0,0.0,0,3685
1.84315,0,0,0,0.0,0,3686
1.84365,0,0,0,0.0,0,3687
1.84465,0,0,0,0.0,0,3689
1.84515,0,0,0,0.0,0,3690
1.84565,0,0,0,0.0,0,3691
1.84615,160,160,0,0.0,0,3692
1.84715,160,160,0,0.0,0,3694
1.84765,160,160,0,0.0,0,3695
1.84815,112,112,0,0.0,0,3696
1.84865,160,160,0,0.0,0,3697
1.84965,160,160,0,0.0,0,3699
1.85065,160,160,0,0.0,0,3701
1.85115,112,112,0,0.0,0,3702
1.85215,16,16,0,0.0,0,3704
1.85265,16,16,0,0.0,0,3705
1.85315,20,20,0,0.0,0,3706
1.85365,112,112,0,0.0,0,3707
1.85465,160,160,0,0.0,0,3709
1.85515,160,160,0,0.0,0,3710
1.85565,160,160,0,0.0,0,3711
1.85615,112,112,0,0.0,0,3712
1.85715,160,160,0,0.0,0,3714
1.85765,160,160,0,0.0,0,3715
1.85815,160,160,0,0.0,0,3716
1.85865,112,112,0,0.0,0,3717
1.85973,160,160,0,0.0,0,3719
1.86023,160,160,0,0.0,0,3720
1.86065,160,160,0,0.0,0,3721
1.86115,112,112,0,0.0,0,3722
1.86215,0,0,0,0.0,0,3724
1.86265,0,0,0,0.0,0,3725
1.86315,112,112,0,0.0,0,3726
1.86365,160,160,0,0.0,0,3727
1.86465,160,158,0,0.0,0,3729
1.86515,160,160,0,0.0,0,3730
1.86565,112,112,0,0.0,0,3731
1.86615,160,160,0,0.0,0,3732
1.86715,160,160,0,0.0,0,3734
1.86765,160,160,0,0.0,0,3735
1.86815,112,112,0,0.0,0,3736
1.86865,160,160,0,0.0,0,3737
1.86965,160,160,0,0.0,0,3739
1.87065,160,160,0,0.0,0,3741
1.87115,112,112,0,0.0,0,3742
1.87215,16,16,0,0.0,0,3744
1.87265,16,16,0,0.0,0,3745
1.87315,20,20,0,0.0,0,3746
1.87365,112,112,0,0.0,0,3747
1.87465,160,160,0,0.0,0,3749
1.87515,160,160,0,0.0,0,3750
1.87565,160,160,0,0.0,0,3751
1.87615,112,112,0,0.0,0,3752
1.87715,160,160,0,0.0,0,3754
1.87765,160,160,0,0.0,0,3755
1.87815,160,160,0,0.0,0,3756
1.87865,112,112,0,0.0,0,3757
1.87973,160,160,0,0.0,0,3759
1.88023,160,160,0,0.0,0,3760
1.88065,160,160,0,0.0,0,3761
1.88115,112,112,0,0.0,0,3762
1.88215,0,0,0,0.0,0,3764
1.88265,0,0,0,0.0,0,3765
1.88315,112,112,0,0.0,0,3766
1.88365,160,160,0,0.0,0,3767
1.88465,160,160,0,0.0,0,3769
1.88515,160,160,0,0.0,0,3770
1.88565,112,112,0,0.0,0,3771
1.88615,160,160,0,0.0,0,3772
1.88715,160,160,0,0.0,0,3774
1.88765,160,160,0,0.0,0,3775
1.88815,112,112,0,0.0,0,3776
1.88865,160,160,0,0.0,0,3777
1.88965,160,160,0,0.0,0,3779
1.89065,160,160,0,0.0,0,3781
1.89115,112,112,0,0.0,0,3782
1.89215,16,16,0,0.0,0,3784
1.89265,16,16,0,0.0,0,3785
1.89315,20,20,0,0.0,0,3786
1.89365,112,112,0,0.0,0,3787
1.89465,160,157,0,0.0,0,3789
1.89515,160,160,0,0.0,0,3790
1.89565,160,160,0,0.0,0,3791
1.89615,112,112,0,0.0,0,3792
1.89715,160,160,0,0.0,0,3794
1.89765,160,160,0,0.0,0,3795
1.89815,160,160,0,0.0,0,3796
